"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070585","GO:0070585","protein localization to mitochondrion","7/88","156/30636",3.48417121087162e-07,3.27760963194138e-05,2.831871487934e-05,"P10637/O35857/Q9Z0X1/Q80U63/Q9D880/Q8BGX2/P17710",7
"GO:0006119","GO:0006119","oxidative phosphorylation","7/88","175/30636",7.56701904969585e-07,6.64384272563296e-05,5.74031410015524e-05,"Q9DC70/P99028/Q9D6J6/Q8K3J1/Q3V384/Q9DCT2/Q91VD9",7
"GO:0033108","GO:0033108","mitochondrial respiratory chain complex assembly","6/88","122/30636",1.46253875768588e-06,0.000120385221492019,0.000104013447174897,"Q9DC70/Q9Z0X1/Q8K3J1/Q9DCT2/Q91VD9/Q8K0Z7",6
"GO:1990542","GO:1990542","mitochondrial transmembrane transport","6/88","131/30636",2.21512342441012e-06,0.000171606914702831,0.000148269252123055,"P56501/O35857/Q9Z0X1/Q9D6M3/Q9D880/P63030",6
"GO:0006637","GO:0006637","acyl-CoA metabolic process","6/88","134/30636",2.52673026012637e-06,0.000175142302767707,0.000151323845495657,"Q8JZR0/Q8VHQ9/Q60597/Q9Z2I8/Q8BKZ9/P63030",6
"GO:0035383","GO:0035383","thioester metabolic process","6/88","134/30636",2.52673026012637e-06,0.000175142302767707,0.000151323845495657,"Q8JZR0/Q8VHQ9/Q60597/Q9Z2I8/Q8BKZ9/P63030",6
"GO:0006839","GO:0006839","mitochondrial transport","8/88","318/30636",3.85993318232849e-06,0.000254176600056331,0.00021960988263669,"P56501/O35857/Q9Z0X1/Q80U63/Q9D6M3/Q9D880/P63030/Q8BGX2",8
"GO:0006099","GO:0006099","tricarboxylic acid cycle","4/88","38/30636",4.35337952215867e-06,0.00027301908717538,0.000235889887892407,"Q91VA7/Q60597/Q9Z2I8/Q9CQA3",4
"GO:0033865","GO:0033865","nucleoside bisphosphate metabolic process","6/88","166/30636",8.67679776548196e-06,0.000476139277380823,0.000411386771249386,"Q8JZR0/Q8VHQ9/Q60597/Q9Z2I8/Q8BKZ9/P63030",6
"GO:0033875","GO:0033875","ribonucleoside bisphosphate metabolic process","6/88","166/30636",8.67679776548196e-06,0.000476139277380823,0.000411386771249386,"Q8JZR0/Q8VHQ9/Q60597/Q9Z2I8/Q8BKZ9/P63030",6
"GO:0034032","GO:0034032","purine nucleoside bisphosphate metabolic process","6/88","166/30636",8.67679776548196e-06,0.000476139277380823,0.000411386771249386,"Q8JZR0/Q8VHQ9/Q60597/Q9Z2I8/Q8BKZ9/P63030",6
"GO:0006790","GO:0006790","sulfur compound metabolic process","9/88","483/30636",1.06007693649302e-05,0.000558448530144522,0.000482502386673243,"Q8JZR0/Q8VHQ9/Q60597/Q9Z2I8/Q8WTY4/Q8BKZ9/P50247/P63030/P38647",9
"GO:0006626","GO:0006626","protein targeting to mitochondrion","5/88","102/30636",1.16606582897247e-05,0.000590657191060286,0.000510330834461231,"O35857/Q9Z0X1/Q80U63/Q9D880/Q8BGX2",5
"GO:0098656","GO:0098656","anion transmembrane transport","7/88","321/30636",3.98868768216829e-05,0.00194559321385764,0.00168100248905416,"Q8R0Y8/Q9WVL3/Q8VEM8/P53986/Q9D6M3/P63030/P17710",7
"GO:0048312","GO:0048312","intracellular distribution of mitochondria","3/88","24/30636",4.43689463282678e-05,0.0020869250826546,0.00180311394664878,"P10637/Q80U63/Q5SW19",3
"GO:0010257","GO:0010257","NADH dehydrogenase complex assembly","4/88","77/30636",7.32824608457905e-05,0.0032171000311302,0.00277959088330876,"Q9DC70/Q8K3J1/Q9DCT2/Q91VD9",4
"GO:0032981","GO:0032981","mitochondrial respiratory chain complex I assembly","4/88","77/30636",7.32824608457905e-05,0.0032171000311302,0.00277959088330876,"Q9DC70/Q8K3J1/Q9DCT2/Q91VD9",4
"GO:0048311","GO:0048311","mitochondrion distribution","3/88","39/30636",0.000194195633668326,0.00825018224326404,0.00712819966028728,"P10637/Q80U63/Q5SW19",3
"GO:0035384","GO:0035384","thioester biosynthetic process","3/88","46/30636",0.000317912518756516,0.0126875996121919,0.0109621509657351,"Q8JZR0/Q8BKZ9/P63030",3
"GO:0071616","GO:0071616","acyl-CoA biosynthetic process","3/88","46/30636",0.000317912518756516,0.0126875996121919,0.0109621509657351,"Q8JZR0/Q8BKZ9/P63030",3
"GO:0006104","GO:0006104","succinyl-CoA metabolic process","2/88","10/30636",0.000361626902001873,0.0140077244098961,0.0121027455437779,"Q60597/Q9Z2I8",2
"GO:0006090","GO:0006090","pyruvate metabolic process","5/88","220/30636",0.000440601049929432,0.0161391991910118,0.0139443506577818,"O88343/Q60597/Q8BKZ9/P63030/P17710",5
"GO:0061732","GO:0061732","mitochondrial acetyl-CoA biosynthetic process from pyruvate","2/88","11/30636",0.000441162620255446,0.0161391991910118,0.0139443506577818,"Q8BKZ9/P63030",2
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process","4/88","128/30636",0.000516861217621707,0.0183974655029132,0.0158955043029606,"Q91VA7/Q60597/Q9CQA3/Q8CHT0",4
"GO:0044743","GO:0044743","protein transmembrane import into intracellular organelle","3/88","57/30636",0.000598980773958218,0.0207594126132361,0.0179362386883334,"O35857/Q9Z0X1/Q9D880",3
"GO:0090258","GO:0090258","negative regulation of mitochondrial fission","2/88","14/30636",0.000725841580703929,0.0240271378580048,0.0207595700151886,"P10637/Q80U63",2
"GO:0033866","GO:0033866","nucleoside bisphosphate biosynthetic process","3/88","62/30636",0.000766241298432956,0.0240271378580048,0.0207595700151886,"Q8JZR0/Q8BKZ9/P63030",3
"GO:0034030","GO:0034030","ribonucleoside bisphosphate biosynthetic process","3/88","62/30636",0.000766241298432956,0.0240271378580048,0.0207595700151886,"Q8JZR0/Q8BKZ9/P63030",3
"GO:0034033","GO:0034033","purine nucleoside bisphosphate biosynthetic process","3/88","62/30636",0.000766241298432956,0.0240271378580048,0.0207595700151886,"Q8JZR0/Q8BKZ9/P63030",3
"GO:1901661","GO:1901661","quinone metabolic process","3/88","63/30636",0.000802890405505214,0.0245908526523341,0.021246622481056,"Q8R1S0/Q8BMS4/Q91VT4",3
"GO:0000959","GO:0000959","mitochondrial RNA metabolic process","3/88","66/30636",0.00091946741067639,0.0275213313604729,0.0237785710751478,"Q6PB66/Q8BYL4/Q9CZD3",3
"GO:0140374","GO:0140374","antiviral innate immune response","2/88","16/30636",0.000953583759378253,0.0279082180244702,0.0241128431318805,"O08715/O35129",2
"GO:0006086","GO:0006086","acetyl-CoA biosynthetic process from pyruvate","2/88","17/30636",0.00107871157945194,0.0302268755348553,0.026116175081468,"Q8BKZ9/P63030",2
"GO:1904959","GO:1904959","regulation of cytochrome-c oxidase activity","2/88","17/30636",0.00107871157945194,0.0302268755348553,0.026116175081468,"O35129/Q8K0Z7",2
"GO:1904732","GO:1904732","regulation of electron transfer activity","2/88","19/30636",0.0013512656113208,0.0370753502106144,0.0320332922332847,"O35129/Q8K0Z7",2
"GO:0000266","GO:0000266","mitochondrial fission","3/88","78/30636",0.00149116998888969,0.0400789974564842,0.0346284588182547,"P10637/Q80U63/Q91ZP3",3
"GO:0007006","GO:0007006","mitochondrial membrane organization","4/88","176/30636",0.0016861914155329,0.0444142818851365,0.0383741667408644,"Q78IK4/Q80U63/Q9D880/Q8BGX2",4
"GO:0006103","GO:0006103","2-oxoglutarate metabolic process","2/88","22/30636",0.00181520282993222,0.0459735024427063,0.0397213412784762,"Q91VA7/Q60597",2
"GO:0006744","GO:0006744","ubiquinone biosynthetic process","2/88","22/30636",0.00181520282993222,0.0459735024427063,0.0397213412784762,"Q8R1S0/Q8BMS4",2
"GO:1901663","GO:1901663","quinone biosynthetic process","2/88","23/30636",0.00198437418461206,0.0493098264364921,0.042603942275385,"Q8R1S0/Q8BMS4",2
"GO:0065002","GO:0065002","intracellular protein transmembrane transport","3/88","87/30636",0.00203937414818285,0.0497380695029039,0.042973946475354,"O35857/Q9Z0X1/Q9D880",3
"GO:0046031","GO:0046031","ADP metabolic process","4/88","188/30636",0.00214358363698951,0.0511750495220178,0.0442155045624436,"O88343/Q60597/O08739/P17710",4
"GO:0051646","GO:0051646","mitochondrion localization","3/88","89/30636",0.00217600818013136,0.0511750495220178,0.0442155045624436,"P10637/Q80U63/Q5SW19",3
"GO:0006743","GO:0006743","ubiquinone metabolic process","2/88","25/30636",0.00234425340295087,0.0537027045108153,0.0463994114024628,"Q8R1S0/Q8BMS4",2
"GO:0071806","GO:0071806","protein transmembrane transport","3/88","92/30636",0.00239140759366625,0.0537027045108153,0.0463994114024628,"O35857/Q9Z0X1/Q9D880",3
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","4/88","195/30636",0.0024465924606294,0.0537027045108153,0.0463994114024628,"O88343/Q60597/O08739/P17710",4
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","4/88","195/30636",0.0024465924606294,0.0537027045108153,0.0463994114024628,"O88343/Q60597/O08739/P17710",4
"GO:0030150","GO:0030150","protein import into mitochondrial matrix","2/88","26/30636",0.00253487791305191,0.054728429696547,0.0472856432098208,"O35857/Q9D880",2
"GO:0046395","GO:0046395","carboxylic acid catabolic process","5/88","332/30636",0.00272678793195351,0.0579222533287544,0.0500451231653947,"Q8JZR0/P42125/P50247/Q8CHT0/Q91ZP3",5
"GO:0016054","GO:0016054","organic acid catabolic process","5/88","335/30636",0.00283399826738308,0.0592440590181511,0.051187170042458,"Q8JZR0/P42125/P50247/Q8CHT0/Q91ZP3",5
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","4/88","205/30636",0.00292880631970192,0.0595140075420799,0.0514204069479986,"Q9Z0X1/Q80U63/Q91VD9/Q9D880",4
"GO:0006085","GO:0006085","acetyl-CoA biosynthetic process","2/88","28/30636",0.00293728966608595,0.0595140075420799,0.0514204069479986,"Q8BKZ9/P63030",2
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","4/88","207/30636",0.00303249553779269,0.0601047231060415,0.0519307882169451,"O88343/Q60597/O08739/P17710",4
"GO:0009165","GO:0009165","nucleotide biosynthetic process","5/88","342/30636",0.00309599628884907,0.0601047231060415,0.0519307882169451,"Q8JZR0/Q8BKZ9/O08739/P63030/Q9CZD3",5
"GO:0016226","GO:0016226","iron-sulfur cluster assembly","2/88","29/30636",0.00314899460464454,0.0601047231060415,0.0519307882169451,"Q8WTY4/P38647",2
"GO:0031163","GO:0031163","metallo-sulfur cluster assembly","2/88","29/30636",0.00314899460464454,0.0601047231060415,0.0519307882169451,"Q8WTY4/P38647",2
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","5/88","347/30636",0.00329355732719099,0.0619659285701506,0.0535388792585483,"Q8JZR0/Q8BKZ9/O08739/P63030/Q9CZD3",5
"GO:1905039","GO:1905039","carboxylic acid transmembrane transport","4/88","216/30636",0.00353024521692846,0.0648252322927582,0.0560093323010603,"Q8JZR0/P53986/Q9D6M3/P63030",4
"GO:1903825","GO:1903825","organic acid transmembrane transport","4/88","217/30636",0.00358876851921187,0.0648252322927582,0.0560093323010603,"Q8JZR0/P53986/Q9D6M3/P63030",4
"GO:0070129","GO:0070129","regulation of mitochondrial translation","2/88","31/30636",0.00359319814530854,0.0648252322927582,0.0560093323010603,"Q6PB66/Q8K0Z7",2
"GO:0007584","GO:0007584","response to nutrient","3/88","108/30636",0.00376168738868766,0.0669478687959682,0.0578433010977434,"P10637/P53986/P50247",3
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","4/88","228/30636",0.00427662425194062,0.0750975218640773,0.0648846430364605,"O88343/Q60597/O08739/P17710",4
"GO:0006071","GO:0006071","glycerol metabolic process","2/88","37/30636",0.00508924787216449,0.0881913085215873,0.0761977416871166,"Q8BMS4/Q64516",2
"GO:0017038","GO:0017038","protein import","5/88","388/30636",0.00527104670986813,0.0901554352843679,0.0778947572572447,"O35857/Q9Z0X1/O08715/Q9D880/O35129",5
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process","4/88","245/30636",0.00550654938282404,0.0929759684253752,0.080331712318931,"Q8JZR0/Q8BKZ9/O08739/P63030",4
"GO:0062125","GO:0062125","regulation of mitochondrial gene expression","2/88","40/30636",0.00592723172602325,0.0988122048502864,0.0853742504441191,"Q6PB66/Q8K0Z7",2
"GO:0019400","GO:0019400","alditol metabolic process","2/88","42/30636",0.00651848413472562,0.106368804162286,0.0919031909039133,"Q8BMS4/Q64516",2
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","4/88","258/30636",0.00659256461517603,0.106368804162286,0.0919031909039133,"O88343/Q80U63/O35129/Q8K0Z7",4
"GO:0042180","GO:0042180","cellular ketone metabolic process","5/88","410/30636",0.00662281088937544,0.106368804162286,0.0919031909039133,"Q8JZR0/Q8R1S0/Q8BMS4/Q91VT4/Q64516",5
"GO:0009260","GO:0009260","ribonucleotide biosynthetic process","4/88","264/30636",0.00713847399744614,0.1132695211402,0.0978654456720263,"Q8JZR0/Q8BKZ9/O08739/P63030",4
"GO:0051881","GO:0051881","regulation of mitochondrial membrane potential","3/88","138/30636",0.00742417042292507,0.11548512559886,0.0997797392577772,"P10637/Q80U63/Q91VD9",3
"GO:0051085","GO:0051085","chaperone cofactor-dependent protein refolding","2/88","45/30636",0.00745348191032887,0.11548512559886,0.0997797392577772,"Q9ER39/P38647",2
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process","4/88","273/30636",0.00801211843392158,0.12246324033487,0.105808866084797,"Q8JZR0/Q8BKZ9/O08739/P63030",4
"GO:0010866","GO:0010866","regulation of triglyceride biosynthetic process","2/88","47/30636",0.00810844556607934,0.12246324033487,0.105808866084797,"Q8JZR0/Q91ZP3",2
"GO:0009062","GO:0009062","fatty acid catabolic process","3/88","143/30636",0.00818281332533678,0.12246324033487,0.105808866084797,"Q8JZR0/P42125/Q91ZP3",3
"GO:0006605","GO:0006605","protein targeting","5/88","434/30636",0.00835682267841484,0.12358293108254,0.106776284618331,"O35857/Q9Z0X1/Q80U63/Q9D880/Q8BGX2",5
"GO:0010155","GO:0010155","regulation of proton transport","2/88","48/30636",0.00844530280746284,0.12358293108254,0.106776284618331,"O35129/Q8K0Z7",2
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process","4/88","279/30636",0.00863197015362038,0.124926425190308,0.107937070399811,"Q8JZR0/Q8BKZ9/O08739/P63030",4
"GO:0044272","GO:0044272","sulfur compound biosynthetic process","3/88","147/30636",0.00882143405031694,0.126280746133341,0.109107210622341,"Q8JZR0/Q8BKZ9/P63030",3
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process","4/88","282/30636",0.008953347449703,0.126790952594181,0.109548031614363,"Q8JZR0/Q8BKZ9/O08739/P63030",4
"GO:0007007","GO:0007007","inner mitochondrial membrane organization","2/88","50/30636",0.00913757952236127,0.128023321605849,0.110612804744373,"Q78IK4/Q8BGX2",2
"GO:0000423","GO:0000423","mitophagy","2/88","52/30636",0.00985435629467129,0.132430482041654,0.11442061390483,"Q80U63/O35129",2
"GO:0006458","GO:0006458","'de novo' protein folding","2/88","52/30636",0.00985435629467129,0.132430482041654,0.11442061390483,"Q9ER39/P38647",2
"GO:0006734","GO:0006734","NADH metabolic process","2/88","52/30636",0.00985435629467129,0.132430482041654,0.11442061390483,"Q91VA7/P17710",2
"GO:0051084","GO:0051084","'de novo' posttranslational protein folding","2/88","52/30636",0.00985435629467129,0.132430482041654,0.11442061390483,"Q9ER39/P38647",2
"GO:0090140","GO:0090140","regulation of mitochondrial fission","2/88","53/30636",0.0102218392067428,0.134621622352803,0.11631377034199,"P10637/Q80U63",2
"GO:0098901","GO:0098901","regulation of cardiac muscle cell action potential","2/88","53/30636",0.0102218392067428,0.134621622352803,0.11631377034199,"Q8C8R3/Q811D0",2
"GO:1990845","GO:1990845","adaptive thermogenesis","4/88","301/30636",0.0111711656340179,0.143859753047393,0.124295562517869,"P56501/Q8VHQ9/Q80U63/Q91ZP3",4
"GO:1902600","GO:1902600","proton transmembrane transport","3/88","161/30636",0.0112824837427353,0.143859753047393,0.124295562517869,"Q9DC70/O35129/Q8K0Z7",3
"GO:0006084","GO:0006084","acetyl-CoA metabolic process","2/88","56/30636",0.0113602234752687,0.143859753047393,0.124295562517869,"Q8BKZ9/P63030",2
"GO:0061003","GO:0061003","positive regulation of dendritic spine morphogenesis","2/88","56/30636",0.0113602234752687,0.143859753047393,0.124295562517869,"Q80U63/Q60865",2
"GO:0015695","GO:0015695","organic cation transport","2/88","58/30636",0.0121487269379187,0.152379746449895,0.131656880399901,"Q8R0Y8/Q9Z2Z6",2
"GO:0072329","GO:0072329","monocarboxylic acid catabolic process","3/88","174/30636",0.0138884821507497,0.17255783955224,0.149090856057204,"Q8JZR0/P42125/Q91ZP3",3
"GO:0006096","GO:0006096","glycolytic process","3/88","176/30636",0.0143172204066989,0.174590548848357,0.150847127286955,"O88343/Q60597/P17710",3
"GO:0006757","GO:0006757","ATP generation from ADP","3/88","176/30636",0.0143172204066989,0.174590548848357,0.150847127286955,"O88343/Q60597/P17710",3
"GO:0086005","GO:0086005","ventricular cardiac muscle cell action potential","2/88","64/30636",0.014653047623015,0.177046456142301,0.15296904375161,"Q8C8R3/Q811D0",2
"GO:0006418","GO:0006418","tRNA aminoacylation for protein translation","2/88","65/30636",0.0150903034002963,0.180672087074457,0.156101607423161,"Q8BYL4/Q9CZD3",2
"GO:1902473","GO:1902473","regulation of protein localization to synapse","2/88","66/30636",0.015533142024972,0.184298631053046,0.1592349599715,"P10637/Q811D0",2
"GO:0008360","GO:0008360","regulation of cell shape","4/88","335/30636",0.0159666571583389,0.187750781049396,0.162217635227109,"Q8BR92/Q811D0/P48193/Q9JHU2",4
"GO:0043039","GO:0043039","tRNA aminoacylation","2/88","68/30636",0.0164354283183788,0.19155273535668,0.165502543196716,"Q8BYL4/Q9CZD3",2
"GO:0043038","GO:0043038","amino acid activation","2/88","69/30636",0.0168948066136904,0.195179476405528,0.168636066014767,"Q8BYL4/Q9CZD3",2
"GO:0006641","GO:0006641","triglyceride metabolic process","3/88","193/30636",0.0182643935833587,0.206053868889458,0.178031596746596,"Q8JZR0/Q64516/Q91ZP3",3
"GO:0042181","GO:0042181","ketone biosynthetic process","2/88","72/30636",0.0183054689901796,0.206053868889458,0.178031596746596,"Q8R1S0/Q8BMS4",2
"GO:1903725","GO:1903725","regulation of phospholipid metabolic process","2/88","72/30636",0.0183054689901796,0.206053868889458,0.178031596746596,"O35129/Q91ZP3",2
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","3/88","194/30636",0.018513547334271,0.206630015586737,0.178529390440205,"O88343/Q60597/P17710",3
"GO:0046939","GO:0046939","nucleotide phosphorylation","3/88","202/30636",0.0205749676889072,0.227707835683115,0.196740734822721,"O88343/Q60597/P17710",3
"GO:0019432","GO:0019432","triglyceride biosynthetic process","2/88","77/30636",0.0207629568255409,0.227873451160312,0.196883827442191,"Q8JZR0/Q91ZP3",2
"GO:0072523","GO:0072523","purine-containing compound catabolic process","2/88","79/30636",0.0217824019640086,0.237086143690904,0.204843640914252,"O08739/P50247",2
"GO:0009409","GO:0009409","response to cold","2/88","80/30636",0.0222998023863726,0.240728194613547,0.207990391541577,"P56501/Q8VHQ9",2
"GO:0035305","GO:0035305","negative regulation of dephosphorylation","2/88","84/30636",0.0244198247914929,0.26118990946319,0.225669417839355,"O08715/Q91ZP3",2
"GO:0061077","GO:0061077","chaperone-mediated protein folding","2/88","86/30636",0.0255096339187226,0.26118990946319,0.225669417839355,"Q9ER39/P38647",2
"GO:0010823","GO:0010823","negative regulation of mitochondrion organization","2/88","88/30636",0.0266189654238408,0.26118990946319,0.225669417839355,"P10637/Q80U63",2
"GO:0035966","GO:0035966","response to topologically incorrect protein","3/88","225/30636",0.0271781296849673,0.26118990946319,0.225669417839355,"Q9ER39/Q80U63/P38647",3
"GO:0086004","GO:0086004","regulation of cardiac muscle cell contraction","2/88","89/30636",0.0271808724869146,0.26118990946319,0.225669417839355,"Q8C8R3/Q811D0",2
"GO:1901021","GO:1901021","positive regulation of calcium ion transmembrane transporter activity","2/88","89/30636",0.0271808724869146,0.26118990946319,0.225669417839355,"Q8C8R3/P70302",2
"GO:0045104","GO:0045104","intermediate filament cytoskeleton organization","2/88","90/30636",0.0277475649248336,0.26118990946319,0.225669417839355,"Q9ER39/Q8K2K6",2
"GO:0090207","GO:0090207","regulation of triglyceride metabolic process","2/88","90/30636",0.0277475649248336,0.26118990946319,0.225669417839355,"Q8JZR0/Q91ZP3",2
"GO:0006520","GO:0006520","cellular amino acid metabolic process","4/88","400/30636",0.0283292809310102,0.26118990946319,0.225669417839355,"P50247/Q8CHT0/Q8BYL4/Q9CZD3",4
"GO:0002439","GO:0002439","chronic inflammatory response to antigenic stimulus","1/88","10/30636",0.0283600281345757,0.26118990946319,0.225669417839355,"P50247",1
"GO:0009137","GO:0009137","purine nucleoside diphosphate catabolic process","1/88","10/30636",0.0283600281345757,0.26118990946319,0.225669417839355,"O08739",1
"GO:0009181","GO:0009181","purine ribonucleoside diphosphate catabolic process","1/88","10/30636",0.0283600281345757,0.26118990946319,0.225669417839355,"O08739",1
"GO:0015866","GO:0015866","ADP transport","1/88","10/30636",0.0283600281345757,0.26118990946319,0.225669417839355,"Q8R0Y8",1
"GO:0015879","GO:0015879","carnitine transport","1/88","10/30636",0.0283600281345757,0.26118990946319,0.225669417839355,"Q9Z2Z6",1
"GO:0031536","GO:0031536","positive regulation of exit from mitosis","1/88","10/30636",0.0283600281345757,0.26118990946319,0.225669417839355,"O35129",1
"GO:0042695","GO:0042695","thelarche","1/88","10/30636",0.0283600281345757,0.26118990946319,0.225669417839355,"O35129",1
"GO:0060744","GO:0060744","mammary gland branching involved in thelarche","1/88","10/30636",0.0283600281345757,0.26118990946319,0.225669417839355,"O35129",1
"GO:0140214","GO:0140214","positive regulation of long-chain fatty acid import into cell","1/88","10/30636",0.0283600281345757,0.26118990946319,0.225669417839355,"Q8JZR0",1
"GO:1900208","GO:1900208","regulation of cardiolipin metabolic process","1/88","10/30636",0.0283600281345757,0.26118990946319,0.225669417839355,"O35129",1
"GO:1990051","GO:1990051","activation of protein kinase C activity","1/88","10/30636",0.0283600281345757,0.26118990946319,0.225669417839355,"O35129",1
"GO:2000870","GO:2000870","regulation of progesterone secretion","1/88","10/30636",0.0283600281345757,0.26118990946319,0.225669417839355,"Q80U63",1
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","2/88","92/30636",0.0288951802571371,0.261318927652687,0.225780890215046,"Q811D0/P48193",2
"GO:0098657","GO:0098657","import into cell","4/88","406/30636",0.0296925116042993,0.261318927652687,0.225780890215046,"Q9ER39/Q8JZR0/Q9WVL3/Q811D0",4
"GO:0045103","GO:0045103","intermediate filament-based process","2/88","94/30636",0.030061561457044,0.261318927652687,0.225780890215046,"Q9ER39/Q8K2K6",2
"GO:0002767","GO:0002767","immune response-inhibiting cell surface receptor signaling pathway","1/88","11/30636",0.0311519146860075,0.261318927652687,0.225780890215046,"Q149M0",1
"GO:0015727","GO:0015727","lactate transport","1/88","11/30636",0.0311519146860075,0.261318927652687,0.225780890215046,"P53986",1
"GO:0033615","GO:0033615","mitochondrial proton-transporting ATP synthase complex assembly","1/88","11/30636",0.0311519146860075,0.261318927652687,0.225780890215046,"Q91YY4",1
"GO:0035338","GO:0035338","long-chain fatty-acyl-CoA biosynthetic process","1/88","11/30636",0.0311519146860075,0.261318927652687,0.225780890215046,"Q8JZR0",1
"GO:0035873","GO:0035873","lactate transmembrane transport","1/88","11/30636",0.0311519146860075,0.261318927652687,0.225780890215046,"P53986",1
"GO:0035879","GO:0035879","plasma membrane lactate transport","1/88","11/30636",0.0311519146860075,0.261318927652687,0.225780890215046,"P53986",1
"GO:0043461","GO:0043461","proton-transporting ATP synthase complex assembly","1/88","11/30636",0.0311519146860075,0.261318927652687,0.225780890215046,"Q91YY4",1
"GO:0046498","GO:0046498","S-adenosylhomocysteine metabolic process","1/88","11/30636",0.0311519146860075,0.261318927652687,0.225780890215046,"P50247",1
"GO:0061734","GO:0061734","parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization","1/88","11/30636",0.0311519146860075,0.261318927652687,0.225780890215046,"Q80U63",1
